id,amount_tsh,gps_height,longitude,latitude,num_private,population,status_group
61670,0,0,35.86263076,-5.07074681,0,0,1
19654,0,0,32.89548365,-4.2202428,0,0,1
43524,0,0,0,-2.00E-08,0,0,1
36498,0,306,39.5809363,-10.70609423,0,1,0
69088,30,909,36.98931223,-3.54831428,0,300,0
12431,0,0,33.23815227,-2.58781595,0,0,0
28314,10,437,37.14101103,-6.79201342,0,56,1
67660,2000,1576,30.03952345,-4.62185674,0,320,1
63736,2500,1259,38.34818981,-4.8492855,0,1,0
71080,0,0,32.6578178,-2.90052883,0,0,0
35414,0,0,31.78057985,-1.44326511,0,0,0
44802,0,0,31.59192753,-1.76676061,0,0,0
45871,20,1546,35.57276138,-4.34753325,0,524,0
59432,0,912,35.21574835,-10.82348439,0,500,0
30851,0,0,32.42902445,-2.58053537,0,0,0
67120,500,1701,34.28531598,-9.63253947,0,0,0
38613,0,0,32.83548232,-9.06681396,0,0,1
52026,0,1119,37.37428845,-3.29741041,0,1,0
62813,0,0,32.50962675,-3.21093546,0,0,0
42037,0,229,39.62999768,-10.89516547,0,1,0
56881,0,0,33.60515407,-9.22654881,0,0,1
53091,20,688,39.21617245,-10.61398098,0,630,1
18934,50,686,36.95264934,-11.31588389,0,1,1
35664,0,2318,35.38246845,-3.20272411,0,210,1
4399,5,1139,37.2594344,-3.27187108,0,30,0
1720,0,0,35.82211859,-4.463242,0,0,1
12552,0,201,39.00010861,-7.10179035,0,1,0
72727,600,964,29.73038046,-4.80750537,0,400,1
3050,0,0,33.54294305,-9.16213247,0,0,1
38520,0,0,0,-2.00E-08,0,0,0
12203,0,1511,34.77200417,-5.14010632,0,1,0
8293,50,1058,36.07505866,-3.52690471,0,1,1
21385,0,0,33.61897612,-2.73151975,0,0,1
52563,0,0,33.88724789,-9.54323864,0,0,0
65183,200,347,37.77789131,-7.0652146,0,150,1
812,0,0,36.12741439,-6.20197306,0,0,0
4638,100,954,36.84118035,-3.54259598,0,2000,0
57579,0,1205,30.46523613,-3.6152616,0,140,0
23130,0,1681,35.06697078,-4.70850727,0,370,0
61655,0,1295,30.83410414,-3.64776347,0,350,1
46451,0,0,31.79150288,-5.15579228,0,0,0
49154,0,0,0,-2.00E-08,0,0,1
9759,200,440,37.12769277,-6.68766675,0,80,0
56849,0,0,32.87396426,-4.14554839,0,0,0
42139,0,0,31.44107195,-2.78748562,0,0,0
12625,100,31,39.16921843,-6.90269658,0,100,0
50478,0,0,33.03604812,-2.73009921,0,0,0
43328,250,1273,30.05082476,-4.71062803,0,540,1
64588,1000,552,37.03721069,-10.91350546,0,1,0
61203,0,858,35.80683143,-10.71408892,0,0,0
30524,750,1303,30.11198379,-4.59080109,0,230,0
44954,20,-27,39.74086577,-7.97069978,0,300,1
1218,0,1269,33.85015483,-1.6975682,0,450,0
57656,0,0,32.97827726,-2.95442162,0,0,0
16930,0,1170,33.08779208,-2.09146567,0,1200,1
14901,0,0,33.1949991,-3.87108629,0,0,1
74191,0,1324,35.73148637,-2.14050523,0,320,0
55013,3000,1005,29.92844068,-4.80331518,0,250,1
9136,0,1260,33.00704153,-2.03857716,0,300,1
48648,0,0,0,-2.00E-08,0,0,1
33113,0,0,32.57236339,-5.64178752,0,0,0
64967,0,383,39.12481801,-10.83556166,0,63,1
12239,0,1231,35.92991953,-4.17898547,0,180,1
28211,0,0,33.79532293,-9.145734,0,0,1
5434,20,961,36.84543554,-3.49205923,0,200,0
18444,600,855,29.6966144,-4.84347183,0,350,1
37262,0,0,33.78809557,-3.3307763,0,0,1
67932,0,0,33.06827671,-9.30854825,0,0,0
3569,0,0,35.49652853,-5.27417516,0,0,1
10831,200,217,36.67986916,-8.15775384,0,280,0
9981,0,1154,32.93613683,-2.06602342,0,250,1
29778,750,1089,29.87002662,-4.61755358,0,450,1
49332,250,1441,29.90940887,-4.45847456,0,650,1
21261,20,915,35.72673785,-4.03405989,0,245,1
28414,0,0,33.65976704,-4.26572361,0,0,0
38625,0,447,38.06930029,-4.5742628,0,120,1
2915,0,1302,36.77862138,-2.55618033,0,370,0
875,0,0,32.99158132,-2.68211585,0,0,0
47800,0,1510,36.86450414,-3.21530866,0,120,0
18421,0,1666,34.9970437,-4.61773032,0,1,1
38353,0,962,29.87314958,-4.81212562,0,800,0
25910,0,0,34.12192596,-3.19219952,0,0,1
54517,0,0,31.42443077,-1.24953269,0,0,0
49566,0,1454,36.52512398,-3.35418371,0,200,0
18232,5000,1951,35.31702283,-4.02667012,0,152,1
29594,0,0,36.44093427,-7.02899532,0,0,1
4761,0,0,32.15124534,-9.02973802,0,0,0
44555,250,1398,30.10115692,-4.36609634,0,350,0
61084,0,0,34.06916477,-3.14021607,0,0,0
40261,0,1610,31.15561777,-7.63289476,0,1,0
19680,0,1321,34.97282245,-10.95971973,0,60,0
53369,10,964,35.86721681,-10.54554783,0,360,0
53774,0,282,38.46397697,-11.18098545,0,33,0
41460,0,0,32.95323482,-5.84679649,0,0,0
73634,0,827,31.77378644,-7.80234639,0,250,1
21861,0,1431,34.91408959,-11.16921481,0,60,1
43751,0,242,36.98457828,-7.6821169,0,375,0
57207,0,1257,36.80254887,-2.58699671,0,400,1
68630,0,2451,35.69962502,-2.95158459,0,1,1
43436,0,124,38.98186459,-7.37411621,0,200,0
66034,0,1437,35.09007275,-4.75298123,0,1,0
22540,0,0,32.60765313,-5.05611435,0,0,0
37404,0,408,37.82657237,-6.84086856,0,1,0
3062,8000,1517,35.30817229,-9.76744849,0,900,1
67190,0,80,39.63835786,-9.64239868,0,1,0
71899,100,454,38.60941567,-10.5855487,0,300,1
47839,0,388,38.29034638,-4.90206391,0,400,0
67781,500,319,37.04553928,-7.55598137,0,150,0
38248,0,0,0,-2.00E-08,0,0,1
56407,0,1450,38.48244204,-4.7723469,0,1,1
57601,0,0,31.66907787,-1.33649437,0,0,1
24847,0,0,33.62102848,-9.33840805,0,0,1
11902,0,368,35.74788181,-8.87343194,0,250,0
73525,0,0,33.69109341,-2.98589656,0,0,0
41722,0,1268,30.49222962,-3.54204281,0,230,0
10129,100,84,38.98958108,-6.79648265,0,1,1
12326,0,1785,35.34978488,-4.41800589,0,198,0
37205,0,0,33.40760222,-4.23718439,0,0,0
28771,0,90,38.00148298,-7.23250161,0,280,0
56814,20,1155,36.88670346,-3.37013485,0,120,1
989,0,1643,35.54054678,-4.19252689,0,240,1
73964,0,0,34.22448072,-3.76228098,0,0,0
24237,0,941,35.52322908,-10.83618601,0,475,1
6426,200,465,34.71310086,-10.51711998,0,86,0
50685,500,504,36.90929607,-7.03814686,0,300,1
51915,0,273,39.04978893,-10.47680413,0,40,1
32026,0,0,32.79251089,-4.18170914,0,0,0
44457,20,1024,36.80501977,-3.46893055,0,100,1
7739,0,0,31.613766,-1.13087361,0,0,1
23853,500,1528,34.65488039,-8.98968184,0,120,1
42404,0,405,38.33895181,-10.9653024,0,45,0
67099,3000,667,36.86073016,-11.32050016,0,1,1
16672,0,0,35.7777087,-4.54231254,0,0,0
25784,0,0,0,-2.00E-08,0,0,0
50185,0,188,39.05162536,-8.54613417,0,290,0
32613,0,0,30.96812934,-1.64401978,0,0,1
14050,3600,905,29.82399345,-4.87817322,0,175,1
8599,0,0,35.83411272,-4.60935057,0,0,1
72370,0,405,38.91284736,-10.6324341,0,1,0
41017,0,0,0,-2.00E-08,0,0,1
49710,50,0,36.94249543,-6.19223525,0,480,0
53697,0,0,0,-2.00E-08,0,0,0
21042,0,0,32.52452119,-4.01589283,0,0,0
60422,0,1372,34.40085399,-4.76930505,0,802,1
71382,0,0,32.88083475,-3.59205208,0,0,1
69364,250,1285,30.06112581,-4.66363728,0,954,1
29853,0,0,34.29876909,-8.70090246,0,0,0
1563,20,380,37.44507436,-6.30466919,0,1,1
5110,0,1704,37.12610419,-3.14045471,0,1,0
56249,0,1164,32.92054408,-1.95441004,0,200,0
61175,0,0,33.53533647,-8.93706336,0,0,0
57637,0,0,36.14479486,-4.90221141,0,0,1
6467,0,0,36.23643377,-5.00810682,0,0,0
29655,0,1725,31.26672956,-7.58462695,0,1,1
3346,250,1274,29.88083103,-4.50007873,0,750,1
37945,0,1330,30.60836269,-3.49786734,0,500,0
38161,0,1068,38.40468348,-5.02257899,0,600,0
7289,0,0,32.08042177,-3.3543102,0,0,1
63191,0,0,35.84087116,-4.52498753,0,0,1
45241,0,25,39.32832239,-6.97944401,0,200,0
63156,25,265,39.32514001,-9.95025532,0,1,1
6150,0,-1,39.5990544,-10.02726503,0,250,0
31168,0,1305,34.02864483,-3.0418139,0,500,1
62720,250,1572,30.12658076,-4.43681809,0,320,1
18082,250,1379,30.19288748,-4.25306587,0,410,1
42069,0,0,34.19312157,-3.18436582,0,0,1
46086,0,1368,37.67101085,-3.70474703,0,80,0
55827,30,14,39.18839838,-7.48167487,0,800,0
12328,20,1265,36.86820953,-6.13831444,0,150,1
59595,500,413,36.72426654,-8.89656956,0,200,1
4155,0,0,36.33130148,-6.27999343,0,0,0
55905,0,2172,35.45928491,-4.14188574,0,250,0
44807,0,0,31.64823052,-3.37568513,0,0,0
12748,0,771,37.89036584,-4.44010498,0,320,1
44174,0,-27,40.28667868,-10.53126329,0,400,0
68076,0,0,33.55311995,-3.55421403,0,0,0
20457,250,1268,30.3000549,-4.57290824,0,560,1
50253,0,282,36.91267704,-7.76613081,0,50,1
7990,0,0,33.68550975,-9.49235141,0,0,0
16216,0,1759,31.52041461,-8.18674649,0,50,1
60325,0,0,0,-2.00E-08,0,0,1
40149,0,274,38.86343854,-10.53119988,0,65,0
16821,20,388,37.44993359,-6.30559162,0,1,1
27359,0,0,33.95591363,-3.43654331,0,0,1
36049,0,0,33.90785603,-9.50832198,0,0,0
71611,0,0,35.90744514,-4.60073745,0,0,1
21433,250,1447,29.92381585,-4.43852586,0,360,0
32611,0,0,31.54342178,-1.3826734,0,0,0
39824,0,1192,32.93050126,-1.9910266,0,1500,0
51795,0,0,32.86293697,-3.92680173,0,0,0
14712,0,0,33.42310761,-2.79743175,0,0,0
6642,0,0,33.93278148,-9.62947356,0,0,0
17500,0,1407,34.80316401,-10.53361371,0,80,0
53297,2,1231,35.83270295,-4.12046502,0,96,0
59685,25,820,37.73669724,-4.08610092,0,210,0
52822,0,1339,37.35057639,-3.25500056,0,60,1
33168,200,1849,35.81713417,-8.07731596,0,100,1
34082,0,0,32.91109994,-9.14860488,0,0,0
13630,0,0,33.81358608,-9.18685574,0,0,0
17118,0,2286,34.37989597,-9.27615745,0,70,0
47246,0,0,0,-2.00E-08,0,0,1
11064,0,1728,34.59248824,-1.3925374,0,200,0
43569,500,464,37.05962605,-6.81313163,0,130,1
73678,250,1367,30.18928688,-4.24992437,0,540,1
40639,0,0,34.07325348,-3.75561632,0,0,1
67757,50,1508,34.7196214,-4.23196249,0,359,1
61782,0,1943,35.37223927,-4.07233573,0,1,0
7503,0,0,33.66293992,-9.33021774,0,0,1
2231,0,0,33.2951011,-3.85882781,0,0,0
17161,0,0,0,-2.00E-08,0,0,1
3467,0,0,33.81808731,-8.71692361,0,0,1
71328,0,366,37.9224424,-5.9936088,0,200,0
8547,0,0,35.80540258,-4.58946273,0,0,1
58143,0,0,31.77971458,-1.40906178,0,0,0
36445,0,431,39.14474028,-10.83122961,0,1,1
35705,0,0,0,-2.00E-08,0,0,0
2542,600,843,29.69588023,-4.84428683,0,120,1
37341,0,0,33.08310334,-2.43539943,0,0,0
14665,0,1345,37.52675191,-3.2920107,0,1,0
37492,1000,769,30.38806721,-6.72483438,0,256,1
20643,0,0,35.85285839,-6.00670825,0,0,1
42009,0,1407,35.71596045,-7.62021672,0,1,0
27307,0,0,32.8159975,-5.55947364,0,0,0
36279,5000,276,36.34123433,-8.15018411,0,120,1
35297,0,1185,33.09354895,-2.0840586,0,600,1
34366,0,359,36.51263018,-8.54139182,0,1,0
50682,0,1120,36.78676301,-3.4316221,0,150,0
52142,0,0,32.12839693,-5.0275376,0,0,1
39511,0,842,35.99738009,-2.99410272,0,1,0
54651,0,1511,34.7949198,-4.56054903,0,300,0
25809,0,0,0,-2.00E-08,0,0,1
52492,0,1000,30.39007185,-5.10527986,0,200,1
68201,500,1470,37.64686368,-3.69835481,0,20,1
8502,500,657,37.94402888,-4.12783205,0,130,1
35430,0,0,34.14995803,-3.8217094,0,0,1
51611,50,674,36.96195662,-11.3119134,0,1,1
70591,0,0,33.72708869,-3.13125098,0,0,0
29255,200,300,36.04107385,-9.00587378,0,350,0
1655,0,1277,34.26396812,-1.71325057,0,1,1
67129,0,1142,33.07510901,-2.10369258,0,1,1
24507,0,0,32.51382441,-9.16103166,0,0,1
42190,0,1716,36.65959494,-3.16084464,0,150,1
73073,0,706,37.75063833,-3.63570881,0,600,0
45716,0,0,0,-2.00E-08,0,0,1
43984,0,0,35.96996784,-5.14013843,0,0,1
48808,0,0,33.65788781,-9.35988552,0,0,1
16598,0,0,33.03032323,-8.58519606,0,0,0
37831,20,995,37.87214082,-4.24929501,0,240,1
31053,0,0,30.94114273,-1.74261815,0,0,0
10953,0,0,30.98524,-2.8217916,0,0,0
14290,0,0,0,-2.00E-08,0,0,1
70740,0,937,29.64474058,-4.78759895,0,450,1
15311,0,1015,34.71583947,-10.29288285,0,1,0
9846,0,0,0,-2.00E-08,0,0,1
42959,20,270,39.32440422,-9.94576837,0,1,1
46459,0,1755,38.31641582,-4.6498272,8,1,1
69916,1000,1253,32.99387218,-2.490689,0,600,0
69184,500,1393,34.64485657,-8.82805345,0,150,1
23198,500,252,36.69051076,-8.213032,0,500,0
3650,0,0,31.99246308,-3.61129602,0,0,0
51683,0,921,29.64422095,-4.7974033,0,400,1
37451,1000,1154,32.91241479,-1.88856602,0,200,0
57398,0,0,32.11593425,-3.24679476,0,0,1
42480,25,511,37.65167576,-6.74424802,0,350,1
46999,0,0,36.53212012,-7.03989017,0,0,0
64941,0,1837,35.76372483,-8.09743756,0,600,0
2564,50,-19,39.01012375,-6.49504206,0,50,0
37854,0,0,0,-2.00E-08,0,0,1
6296,0,0,32.99183806,-5.28990648,0,0,0
61500,0,1641,37.59370566,-3.0783953,0,1,0
33458,50,336,38.90675151,-10.16682479,0,350,0
63335,0,1190,33.03192645,-2.01607026,0,500,0
15598,0,0,34.20909324,-3.22656856,0,0,1
11736,500,1649,34.91687863,-8.96603222,0,120,0
5460,20,83,38.66117737,-5.80495276,0,250,0
56339,0,0,31.72082007,-1.41544107,0,0,1
5378,0,0,34.14385837,-3.04248846,0,0,1
73887,0,0,31.78954418,-2.49025515,0,0,0
55426,0,360,38.01269436,-6.07516576,0,900,0
12405,0,0,33.65560402,-8.71698221,0,0,1
3535,50,1332,33.85604764,-1.97434742,0,250,1
41822,0,922,36.88549863,-3.59715008,0,200,0
10900,750,1078,29.82921194,-4.65580618,0,240,1
70422,0,1582,34.90522858,-11.06989323,0,96,1
20188,0,280,37.0454835,-7.69519875,0,230,0
6786,10,1123,36.94916171,-3.36719346,0,120,0
57307,0,888,29.65153866,-4.79457674,0,140,1
51976,0,0,31.83438553,-1.25633989,0,0,0
8097,0,0,34.37862068,-8.76983296,0,0,0
35649,0,0,34.29424585,-8.6421956,0,0,1
70272,0,0,30.82876173,-2.40657898,0,0,1
688,100,1023,29.88472427,-4.95866214,0,125,1
30224,500,1635,34.9409501,-8.85291095,0,250,0
42328,0,0,33.63525592,-9.35235572,0,0,1
36071,300,790,37.70992781,-3.78214317,0,130,1
53721,0,0,33.60154894,-9.34679818,0,0,1
33270,0,0,33.60682065,-9.20062771,0,0,1
29357,500,1491,37.66107189,-3.75583858,0,80,0
36761,1500,371,37.36426947,-11.44890475,0,1,0
27354,0,1942,34.4996084,-9.24732825,0,20,0
62922,0,0,33.60904565,-4.25524956,0,0,0
74109,0,0,35.55445649,-5.59265732,0,0,1
46255,0,0,31.80821951,-1.31477752,0,0,0
16958,0,1867,38.33200489,-4.7447948,6,1,0
43808,0,0,33.01279745,-3.80931874,0,0,0
16655,0,731,37.35494365,-3.47863609,0,1,0
57038,0,1396,36.76837651,-3.35706095,0,120,1
41634,600,834,29.74539984,-4.90229551,0,320,0
24026,0,0,31.17123772,-1.52595824,0,0,0
24023,10,769,37.47185043,-3.39791871,0,15,0
30700,0,911,35.22502257,-10.81076288,0,0,0
2618,20,225,38.33251073,-6.45779487,0,60,0
42506,0,1623,34.43958652,-1.34846798,0,250,0
61180,0,1149,32.93420577,-2.06739601,0,250,1
39055,0,0,30.53838739,-2.48667391,0,0,1
44147,0,0,31.17434376,-1.84254076,0,0,0
17637,0,1798,31.71721159,-8.36978559,0,350,0
32880,0,1253,35.02721664,-5.05376018,0,1,0
9096,0,0,31.62715349,-1.21680448,0,0,1
39795,300,244,36.97748033,-7.67868589,0,145,1
65809,0,1624,29.74701076,-4.64402853,0,143,1
56276,0,0,36.22002165,-6.14169974,0,0,1
31309,0,1991,36.44384046,-3.2280374,0,1,0
36046,1000,1980,35.72643382,-8.2626312,0,0,0
51051,0,1619,34.74608936,-1.8249244,0,100,0
12139,0,0,0,-2.00E-08,0,0,1
3305,0,334,39.467121,-10.54502994,0,1,1
58277,0,1201,36.9176034,-5.71401369,0,1,0
33816,10,967,35.8655272,-10.55164627,0,250,0
53867,0,1625,35.3219999,-4.43770454,0,238,0
10930,300,257,36.96866919,-7.68366306,0,320,1
44039,100,600,38.1964223,-4.4553604,5,1,0
72624,0,90,38.01858575,-7.26737821,0,250,0
15692,0,0,36.13220366,-6.20538739,0,0,0
58716,0,0,30.59139252,-2.48796812,0,0,1
8492,0,876,37.55088107,-3.37546649,0,1,1
73536,0,1896,31.44289581,-7.85903,0,1,0
62462,0,0,0,-2.00E-08,0,0,0
42889,0,0,31.65257469,-1.84860709,0,0,0
9833,0,0,32.72932341,-8.89057201,0,0,0
35049,2000,1649,30.04837965,-4.60327645,0,450,0
12470,0,0,31.55875156,-1.57891941,0,0,0
34934,0,0,32.21952378,-3.31229529,0,0,1
28310,0,1756,38.25772766,-4.6666453,0,1,1
72375,0,0,33.52558657,-3.41654126,0,0,1
64261,0,329,37.53193147,-6.43491392,0,1,0
40609,0,0,35.8161298,-5.302862,0,0,1
52736,0,1167,33.06077565,-2.11310983,0,550,1
49304,500,1689,34.68426523,-9.07017039,0,75,0
57115,100,847,29.78008351,-4.98296374,0,400,1
24991,0,780,37.42923376,-5.92910015,0,14,0
71569,500,1143,34.18214337,-4.65243373,0,285,1
67838,0,1581,37.4820051,-3.27521652,0,100,1
27256,0,1438,34.7660533,-8.80230219,0,75,1
16326,0,357,37.82397217,-7.05319143,0,300,0
48761,0,1180,30.4106279,-3.8003718,0,230,1
62271,0,0,0,-2.00E-08,0,0,1
48151,0,1309,36.84565723,-3.33865809,0,94,0
32872,100,1342,35.60338151,-7.6394035,0,1,0
5454,0,0,0,-2.00E-08,0,0,1
38670,0,1558,34.89661795,-5.0662041,0,1,1
8603,0,0,0,-2.00E-08,0,0,1
33920,500,541,36.93277006,-7.17726849,0,250,1
27377,0,1170,34.64264394,-4.05415922,0,245,0
64465,0,1613,37.17337736,-2.83925689,0,100,1
32925,0,0,31.79200437,-1.33060316,0,0,1
12173,0,0,0,-2.00E-08,0,0,1
17228,0,1246,35.89072093,-4.21505592,0,360,1
67557,0,0,32.22017963,-3.65187192,0,0,0
65835,0,1543,34.68146006,-5.06160995,0,1,0
10898,0,0,33.11183689,-9.00423415,0,0,1
12105,250,1365,30.19629096,-4.24706171,0,400,1
35891,200,1530,29.98208563,-4.48292701,0,540,1
58346,600,968,29.73259966,-4.80026484,0,560,1
72459,0,1385,37.66731646,-3.62186841,0,120,0
2192,0,1693,34.93435483,-9.43075769,0,30,0
20782,0,64,39.2850644,-7.03141925,0,1041,0
9051,0,777,30.56123802,-7.25952544,0,1,0
27919,0,164,37.66871789,-7.41607507,0,130,1
23837,0,0,32.34820565,-4.06621575,0,0,0
39175,500,1149,34.19931942,-1.61010896,0,350,0
69192,20,383,37.44206674,-6.30481236,0,1,1
57962,50,220,38.34786938,-6.63981232,0,30,0
57291,0,2084,34.74938939,-9.58476525,0,25,0
42896,250,1238,30.35380721,-4.3848408,0,300,1
17498,0,0,0,-2.00E-08,0,0,1
36294,0,0,36.20266179,-5.04696356,0,0,0
29315,0,1484,34.68190601,-1.6662426,0,280,0
55332,0,1313,30.52473547,-3.7988262,0,230,0
18337,0,1471,36.8728304,-3.18245735,0,350,0
25785,0,1363,36.77086404,-3.36324723,0,120,1
66161,20,974,36.84922271,-3.48952094,0,200,0
55648,250,1364,30.18549982,-4.24989487,0,570,1
32387,200,266,36.89780196,-7.85832016,0,280,1
40013,10,425,37.14572819,-6.77918541,0,75,0
56970,40,15,38.2416175,-7.77566712,0,1,0
28320,0,0,33.67855013,-2.68445881,0,0,1
63746,0,0,34.03537789,-8.85924383,0,0,0
55235,0,7,39.1831274,-7.45424907,0,100,0
40304,500,1645,34.89556702,-8.88694887,0,40,0
14279,0,1035,37.09687818,-3.29431486,0,1,0
59543,200,1422,34.68793473,-4.57308079,0,250,0
10838,0,1273,37.6667264,-6.88005612,0,135,0
21913,0,0,33.57211675,-8.67063143,0,0,1
60859,5,1408,37.25227699,-3.21228651,0,20,0
36753,0,1696,37.12926105,-2.8629504,0,160,1
49039,0,966,37.33724899,-3.29764017,0,140,1
28411,0,1148,31.21776129,-6.32430936,0,742,0
15726,50,207,39.72086815,-10.73621778,0,1,0
2426,0,1905,35.40491509,-3.94542224,0,130,1
13314,0,0,33.66417129,-9.35813389,0,0,1
50038,0,0,33.61624655,-3.06915347,0,0,0
12510,0,107,39.45134854,-10.03497184,0,1,1
36641,0,1179,33.7041488,-1.50107619,0,320,1
24772,5000,1146,32.13057921,-6.79570122,0,170,1
41012,0,0,33.66795258,-2.95902755,0,0,0
10809,0,0,0,-2.00E-08,0,0,1
33199,600,792,29.73637415,-4.90258795,0,155,1
38074,0,0,34.20957783,-3.2176753,0,0,1
31130,0,0,36.46035877,-5.7735075,0,0,0
56577,500,1485,34.82253155,-4.33841007,0,258,0
35676,0,0,33.8901159,-9.54676201,0,0,1
65969,0,0,33.1115315,-9.00853485,0,0,1
13848,20,1012,36.69615786,-3.61518303,0,200,0
58578,3000,1084,35.09258588,-9.87463259,0,99,0
31543,0,1409,34.68412523,-2.14645703,0,300,1
66985,0,1140,33.62696846,-2.15789089,0,700,0
61006,0,1588,35.84033236,-3.27109103,0,250,0
42901,0,1344,37.63496119,-3.06863933,0,1,0
66027,0,1245,37.54689186,-3.30353076,0,40,1
70225,0,1188,33.97747898,-1.47982829,0,4500,1
15986,0,0,0,-2.00E-08,0,0,1
19411,0,1608,37.58779848,-3.0200164,0,1,0
13148,20,298,39.10763783,-10.93915152,0,90,1
50936,0,0,31.80788596,-1.27188717,0,0,1
14311,0,1748,35.26152648,-4.27576474,0,1200,1
5465,0,1508,34.10069096,-1.9065611,0,500,0
38594,0,0,0,-2.00E-08,0,0,1
38916,0,435,38.07301723,-4.61926392,0,300,0
70474,20,1514,34.1220168,-5.9597457,0,5600,0
7596,30,1060,31.0763169,-6.35393372,0,430,1
71749,0,0,30.74585082,-2.97167444,0,0,0
3747,0,0,0,-2.00E-08,0,0,0
38546,0,1256,32.98304919,-2.05519709,0,350,1
62827,50,568,37.79145971,-10.08037621,0,350,0
39204,0,0,33.66978085,-3.05911045,0,0,0
36552,0,1437,34.64422547,-4.35698283,0,475,1
44366,0,0,33.05608696,-9.39312142,0,0,0
62857,0,0,31.73547581,-2.48512266,0,0,0
70141,250,1176,29.91867523,-4.56138043,0,520,1
61915,0,1661,34.68425294,-9.90330687,0,126,0
51994,0,0,0,-2.00E-08,0,0,0
40266,0,300,39.0821506,-10.86323187,0,62,0
14415,0,0,32.84190912,-9.06093343,0,0,1
44445,0,0,34.03947022,-8.8537868,0,0,1
20137,0,0,36.90960154,-5.98220197,0,0,0
38552,20,824,37.4165205,-3.36404384,0,60,0
55413,0,1761,36.71589662,-3.3299932,0,150,0
30566,200,227,37.03107016,-7.79817237,0,500,1
51914,0,1226,34.84250318,-10.73300466,61,50,1
46837,0,1750,38.29015107,-4.6381201,15,1,0
28740,0,0,33.10623082,-9.03216574,0,0,1
17206,0,0,30.70606051,-2.83771273,0,0,1
22184,0,1710,31.58005109,-8.41781704,0,230,0
14101,0,1149,36.73360668,-3.47291086,0,200,0
28205,0,0,32.35665289,-2.51000798,0,0,0
50555,0,0,31.5642338,-1.40887414,0,0,1
49005,0,0,32.10504862,-3.40361996,0,0,1
67443,0,0,33.66264853,-9.34357775,0,0,1
38841,0,0,0,-2.00E-08,0,0,1
41729,0,1568,37.53286943,-3.27028013,0,60,1
64955,0,0,33.5952645,-2.82302788,0,0,0
28394,0,0,31.77439482,-1.19272065,0,0,0
52745,0,1533,34.659146,-5.03530995,0,1,0
4019,0,0,33.56077205,-2.91705756,0,0,1
35701,0,0,32.11874929,-3.66398423,0,0,1
73162,0,0,33.89914352,-9.44233077,0,0,0
48394,0,0,33.15512255,-3.84173725,0,0,0
64134,600,965,29.73249544,-4.80439406,0,411,1
39040,0,606,37.90271917,-4.51937858,0,320,1
51716,10,71,39.36300532,-10.30037056,0,344,0
4659,0,1704,34.9379171,-9.33905902,0,40,1
58583,0,0,36.16710025,-6.13767052,0,0,1
37212,0,1915,36.40906826,-3.23943896,0,1,1
54959,200,0,36.99748575,-6.13492066,0,150,0
49919,0,1033,35.94945745,-3.20190445,0,1,1
40621,0,502,37.56110212,-6.89098554,0,100,1
18678,2000,527,37.13650586,-11.39912637,0,1,1
18865,20,190,38.12851799,-6.760234,0,110,0
52815,25,683,37.46030219,-3.81788149,0,250,0
52892,0,1453,37.35656685,-3.24310348,0,40,1
19387,0,0,31.49727303,-5.49735858,0,0,0
51634,0,0,31.42537045,-1.22995922,0,0,1
60192,0,1841,38.23512526,-4.513529,0,1,0
38207,0,1323,30.67737996,-3.78878917,0,180,0
44696,0,1327,36.8667621,-6.20690386,0,150,1
57436,200,281,36.89732923,-7.83886429,0,250,1
41723,0,0,33.56942612,-9.24107398,0,0,0
29100,0,1331,30.7913212,-3.29602924,0,350,0
63719,200,286,36.59766347,-8.09311732,0,843,0
22589,100,1104,29.7138905,-4.67682394,0,265,1
14983,500,262,36.69171889,-8.11700152,0,400,0
4052,0,0,33.43604043,-2.80779326,0,0,0
39007,0,1473,30.71467553,-3.57240241,0,350,1
58100,0,0,30.53348916,-2.77895584,0,0,1
29769,0,0,33.13406603,-3.54681691,0,0,0
29485,300,790,37.70456476,-3.79156437,0,200,0
51875,0,0,32.81888553,-3.93701032,0,0,0
49274,0,0,37.31346203,-5.67846028,0,1354,0
56603,20,267,39.08248152,-10.97794101,0,1,0
69800,0,289,39.12352265,-9.90776003,0,530,1
11985,0,0,33.56024021,-2.52760477,0,0,0
27047,0,1309,34.0423727,-3.02568753,0,600,1
30249,200,1009,29.65802199,-4.74661007,0,180,1
46250,600,799,29.74276245,-4.88899894,0,230,1
40692,0,0,30.52108497,-2.85673671,0,0,1
51176,0,1072,31.05032732,-5.12557712,0,600,0
66725,1000,1166,31.28773599,-6.29925018,0,250,1
31603,0,0,33.77644278,-3.29847787,0,0,0
10747,250,1295,29.89045338,-4.47745656,0,340,1
57064,0,702,37.78583463,-3.72075697,0,300,0
55763,0,1346,30.95682406,-2.87276326,0,350,1
14053,0,0,0,-2.00E-08,0,0,1
40797,0,0,33.54420003,-3.46320013,0,0,1
55405,50,561,39.28663397,-10.72264329,0,1800,1
55331,0,0,35.97175413,-5.93981393,0,0,1
42180,1200,1242,30.26413388,-4.52564753,0,560,0
60799,0,-8,39.66669584,-7.91971779,0,10,0
3085,0,0,34.00861654,-3.1137298,0,0,0
56963,0,0,33.26324979,-2.561022,0,0,0
65381,0,1261,34.0371876,-1.25380663,0,4000,0
48330,0,0,33.87461762,-9.62865452,0,0,0
